"schedule_key","team_id","opponent_team_id","is_home","points","fgm","fga","fg_pct","fg2m","fg2a","fg2_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","off_rebounds","def_rebounds","total_rebounds","assists","steals","blocks","blocks_received","turnovers","fouls","fouls_drawn","dunks","fast_break_points","second_chance_points","points_in_paint","possession","pace","off_rtg","def_rtg","net_rtg","ast_rtg","tov_rtg","pft_rtg","scp_rtg","efg_pct","ts_pct","ast_pct","tov_pct","ast_tov_ratio","play_pct","ft_d_pct","ft_freq","ft_rate","orb_pct","drb_pct","pft_pct","fbp_pct","scp_pct","pitp_pct","perimeter_pts_pct","pt2_attempt_pct","pt3_attempt_pct","pt2_points_share","pt3_points_share","ft_points_share","live_tov_pct","dead_tov_pct","live_tov_share","dead_tov_share","shot_chances","off_success_count","or_chances","dr_chances","tom","eff","vps","home_efg_pct","away_efg_pct","home_ts_pct","away_ts_pct","home_off_rtg","away_off_rtg","close_win_3pts_or_less","close_loss_3pts_or_less","pythagorean_win_pct","opp_possession","opp_efg_pct","opp_ts_pct","opp_fg2_pct","opp_fg3_pct","opp_pt2_attempt_pct","opp_pt3_attempt_pct","opp_pt2_points_share","opp_pt3_points_share","opp_ft_points_share","opp_ast_pct","opp_ast_tov_ratio","opp_ast_rtg","opp_tov_pct","opp_orb_pct","opp_drb_pct","opp_shot_chances","opp_success_count","opp_ft_d_pct","opp_ft_rate","opp_fbp_pct","opp_scp_pct","opp_scp_rtg","opp_pitp_pct","opp_perimeter_pts_pct","opp_pft_pct","opp_pft_rtg","opp_vps","home_opp_efg_pct","away_opp_efg_pct","home_opp_ts_pct","away_opp_ts_pct","created_at","updated_at"
502933,"728","717",true,83,33,75,0.4400,25,45,0.5556,8,30,0.2667,9,11,0.8182,16,19,35,21,8,2,3,8,16,21,,10,17,46,70.3370,70.3370,118.0033,119.4251,-1.4217,29.8563,11.3738,1.0625,1.0625,0.4933,0.5198,63.6364,9.1075,2.6250,0.4692,,0.2630,0.1467,38.0952,59.3750,0.2048,0.1205,0.2048,0.5542,,0.5636,0.3758,0.6024,0.2892,0.1084,,,,,87.8400,,,,,97.0000,,,,,,,,0,1,,70.3370,0.6148,0.6213,0.7241,0.3438,0.4290,0.4734,0.5000,0.3929,0.1071,59.3750,1.1875,27.0128,19.1388,40.6250,61.9048,83.6000,,,,0.1310,0.1548,1.0000,0.3810,,0.0714,0.7500,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502933,"717","728",false,84,32,61,0.5246,21,29,0.7241,11,32,0.3438,9,15,0.6000,13,26,39,19,2,3,2,16,21,16,,11,13,32,70.3370,70.3370,119.4251,118.0033,1.4217,27.0128,22.7476,0.7500,1.0000,0.6148,0.6213,59.3750,19.1388,1.1875,0.4550,,0.2367,0.2459,40.6250,61.9048,0.0714,0.1310,0.1548,0.3810,,0.4290,0.4734,0.5000,0.3929,0.1071,,,,,83.6000,,,,,96.0000,,,,,,,,1,0,,70.3370,0.4933,0.5198,0.5556,0.2667,0.5636,0.3758,0.6024,0.2892,0.1084,63.6364,2.6250,29.8563,9.1075,38.0952,59.3750,87.8400,,,,0.1205,0.2048,1.0625,0.5542,,0.2048,1.0625,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502934,"699","698",true,93,31,62,0.5000,21,35,0.6000,10,27,0.3704,21,30,0.7000,8,27,35,28,7,4,1,9,19,25,,14,10,38,74.9945,74.9945,124.0091,109.3414,14.6677,37.3361,12.0009,1.4000,1.2500,0.5806,0.6184,90.3226,10.6888,3.1111,0.4134,,0.3324,0.4839,25.0000,65.8537,0.2258,0.1505,0.1075,0.4086,,0.4654,0.3590,0.4516,0.3226,0.2258,,,,,84.2000,,,,,118.0000,,,,,,,,0,0,,74.9945,0.5077,0.5490,0.6000,0.2857,0.4017,0.4687,0.4390,0.3659,0.1951,85.7143,1.6000,32.0024,16.7261,34.1463,75.0000,89.6800,,,,0.2195,0.1707,1.0000,0.4146,,0.1707,1.5556,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502934,"698","699",false,82,28,65,0.4308,18,30,0.6000,10,35,0.2857,16,22,0.7273,14,24,38,24,5,1,4,15,25,19,,18,14,34,74.9945,74.9945,109.3414,124.0091,-14.6677,32.0024,20.0015,1.5556,1.0000,0.5077,0.5490,85.7143,16.7261,1.6000,0.3734,,0.2544,0.3385,34.1463,75.0000,0.1707,0.2195,0.1707,0.4146,,0.4017,0.4687,0.4390,0.3659,0.1951,,,,,89.6800,,,,,92.0000,,,,,,,,0,0,,74.9945,0.5806,0.6184,0.6000,0.3704,0.4654,0.3590,0.4516,0.3226,0.2258,90.3226,3.1111,37.3361,10.6888,25.0000,65.8537,84.2000,,,,0.1505,0.1075,1.2500,0.4086,,0.2258,1.4000,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502935,"720","1638",true,85,34,71,0.4789,25,33,0.7576,9,38,0.2368,8,13,0.6154,21,32,53,28,5,2,1,18,18,20,,14,23,42,72.8606,72.8606,116.6611,75.4866,41.1745,38.4295,24.7047,1.1176,1.0952,0.5423,0.5540,82.3529,19.0034,1.5556,0.4666,,0.2607,0.1831,53.8462,88.8889,0.2235,0.1647,0.2706,0.4941,,0.4301,0.4953,0.5882,0.3176,0.0941,,,,,94.7200,,,,,113.0000,,,,,,,,0,0,,72.8606,0.4286,0.4553,0.4412,0.2727,0.5629,0.3642,0.5455,0.3273,0.1273,52.3810,0.6471,15.0973,21.9638,11.1111,46.1538,77.4000,,,,0.2364,0.0909,1.2500,0.4727,,0.3455,1.0556,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502935,"1638","720",false,55,21,56,0.3750,15,34,0.4412,6,22,0.2727,7,10,0.7000,4,18,22,11,9,1,2,17,20,17,,13,5,26,72.8606,72.8606,75.4866,116.6611,-41.1745,15.0973,23.3322,1.0556,1.2500,0.4286,0.4553,52.3810,21.9638,0.6471,0.2882,,0.2815,0.1786,11.1111,46.1538,0.3455,0.2364,0.0909,0.4727,,0.5629,0.3642,0.5455,0.3273,0.1273,,,,,77.4000,,,,,43.0000,,,,,,,,0,0,,72.8606,0.5423,0.5540,0.7576,0.2368,0.4301,0.4953,0.5882,0.3176,0.0941,82.3529,1.5556,38.4295,19.0034,53.8462,88.8889,94.7200,,,,0.1647,0.2706,1.0952,0.4941,,0.2235,1.1176,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502936,"721","2488",true,88,34,65,0.5231,24,41,0.5854,10,24,0.4167,10,15,0.6667,10,28,38,20,6,3,3,13,16,18,,13,13,42,73.2349,73.2349,120.1613,111.9685,8.1928,27.3094,17.7511,1.8182,1.3000,0.6000,0.6145,58.8235,15.3664,1.5385,0.4643,,0.2514,0.2308,30.3030,60.8696,0.2273,0.1477,0.1477,0.4773,,0.5726,0.3352,0.5455,0.3409,0.1136,,,,,84.6000,,,,,106.0000,,,,,,,,0,0,,73.2349,0.4872,0.5029,0.4595,0.3415,0.4539,0.5029,0.4146,0.5122,0.0732,58.0645,1.6364,24.5784,11.8893,39.1304,69.6970,92.5200,,,,0.0854,0.2805,1.2778,0.4146,,0.1829,1.1538,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502936,"2488","721",false,82,31,78,0.3974,17,37,0.4595,14,41,0.3415,6,8,0.7500,18,23,41,18,7,3,3,11,18,15,,7,23,34,73.2349,73.2349,111.9685,120.1613,-8.1928,24.5784,15.0202,1.1538,1.2778,0.4872,0.5029,58.0645,11.8893,1.6364,0.4233,,0.1840,0.1026,39.1304,69.6970,0.1829,0.0854,0.2805,0.4146,,0.4539,0.5029,0.4146,0.5122,0.0732,,,,,92.5200,,,,,91.0000,,,,,,,,0,0,,73.2349,0.6000,0.6145,0.5854,0.4167,0.5726,0.3352,0.5455,0.3409,0.1136,58.8235,1.5385,27.3094,15.3664,30.3030,60.8696,84.6000,,,,0.1477,0.1477,1.3000,0.4773,,0.2273,1.8182,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502930,"706","729",true,86,34,69,0.4928,24,42,0.5714,10,27,0.3704,8,14,0.5714,13,35,48,24,7,2,5,12,18,14,,8,14,48,73.5819,73.5819,116.8766,93.7731,23.1035,32.6167,16.3084,1.1818,1.0769,0.5652,0.5721,70.5882,13.7678,2.0000,0.4621,,0.1863,0.2029,34.2105,77.7778,0.1512,0.0930,0.1628,0.5581,,0.5588,0.3592,0.5581,0.3488,0.0930,,,,,87.1600,,,,,114.0000,,,,,,,,0,0,,73.5819,0.4328,0.4716,0.3889,0.3226,0.4921,0.4237,0.4058,0.4348,0.1594,70.8333,1.5455,23.1035,13.0703,22.2222,65.7895,84.1600,,,,0.1594,0.1159,0.8000,0.4058,,0.2899,1.6667,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502930,"729","706",false,69,24,67,0.3582,14,36,0.3889,10,31,0.3226,11,14,0.7857,10,25,35,17,7,5,2,11,14,18,,11,8,28,73.5819,73.5819,93.7731,116.8766,-23.1035,23.1035,14.9493,1.6667,0.8000,0.4328,0.4716,70.8333,13.0703,1.5455,0.3262,,0.2460,0.2090,22.2222,65.7895,0.2899,0.1594,0.1159,0.4058,,0.4921,0.4237,0.4058,0.4348,0.1594,,,,,84.1600,,,,,76.0000,,,,,,,,0,0,,73.5819,0.5652,0.5721,0.5714,0.3704,0.5588,0.3592,0.5581,0.3488,0.0930,70.5882,2.0000,32.6167,13.7678,34.2105,77.7778,87.1600,,,,0.0930,0.1628,1.0769,0.5581,,0.1512,1.1818,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502937,"701","727",true,85,27,69,0.3913,14,38,0.3684,13,31,0.4194,18,22,0.8182,17,30,47,15,6,4,5,15,10,22,,11,22,20,76.0015,76.0015,111.8399,98.6823,13.1576,19.7364,19.7364,0.6000,1.2941,0.4855,0.5402,55.5556,16.0120,1.0000,0.3553,,0.2796,0.3188,39.5349,76.9231,0.1059,0.1294,0.2588,0.2353,,0.4830,0.3940,0.3294,0.4588,0.2118,,,,,93.6800,,,,,96.0000,,,,,,,,0,0,,76.0015,0.4926,0.5211,0.5263,0.3000,0.5281,0.4169,0.5333,0.3600,0.1067,62.0690,1.2000,23.6837,17.2493,23.0769,60.4651,86.9600,,,,0.1333,0.0667,0.5556,0.4800,,0.1467,0.7333,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502937,"727","701",false,75,29,68,0.4265,20,38,0.5263,9,30,0.3000,8,9,0.8889,9,26,35,18,10,5,4,15,22,10,,10,5,36,76.0015,76.0015,98.6823,111.8399,-13.1576,23.6837,19.7364,0.7333,0.5556,0.4926,0.5211,62.0690,17.2493,1.2000,0.3816,,0.1390,0.1324,23.0769,60.4651,0.1467,0.1333,0.0667,0.4800,,0.5281,0.4169,0.5333,0.3600,0.1067,,,,,86.9600,,,,,88.0000,,,,,,,,0,0,,76.0015,0.4855,0.5402,0.3684,0.4194,0.4830,0.3940,0.3294,0.4588,0.2118,55.5556,1.0000,19.7364,16.0120,39.5349,76.9231,93.6800,,,,0.1294,0.2588,1.2941,0.2353,,0.1059,0.6000,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502942,"704","713",true,82,31,61,0.5082,15,27,0.5556,16,34,0.4706,4,9,0.4444,8,24,32,16,2,1,0,11,16,15,,2,5,30,67.4331,67.4331,121.6020,111.2213,10.3807,23.7272,16.3125,1.1818,0.6250,0.6393,0.6312,51.6129,14.4813,1.4545,0.4597,,0.2309,0.1475,25.8065,61.5385,0.1585,0.0244,0.0610,0.3659,,0.4156,0.5234,0.3659,0.5854,0.0488,,,,,75.9600,,,,,87.0000,,,,,,,,0,0,,67.4331,0.4615,0.5112,0.4500,0.3200,0.5453,0.3408,0.4800,0.3200,0.2000,73.0769,1.7273,28.1761,13.0394,38.4615,74.1935,84.3600,,,,0.0267,0.2667,1.3333,0.3467,,0.1333,0.9091,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502942,"713","704",false,75,26,65,0.4000,18,40,0.4500,8,25,0.3200,15,19,0.7895,15,23,38,19,7,0,1,11,15,15,,2,20,26,67.4331,67.4331,111.2213,121.6020,-10.3807,28.1761,16.3125,0.9091,1.3333,0.4615,0.5112,73.0769,13.0394,1.7273,0.3856,,0.2045,0.2923,38.4615,74.1935,0.1333,0.0267,0.2667,0.3467,,0.5453,0.3408,0.4800,0.3200,0.2000,,,,,84.3600,,,,,85.0000,,,,,,,,0,0,,67.4331,0.6393,0.6312,0.5556,0.4706,0.4156,0.5234,0.3659,0.5854,0.0488,51.6129,1.4545,23.7272,14.4813,25.8065,61.5385,75.9600,,,,0.0244,0.0610,0.6250,0.3659,,0.1585,1.1818,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502956,"1638","721",true,91,34,77,0.4416,23,51,0.4510,11,26,0.4231,12,14,0.8571,17,31,48,25,9,1,4,11,21,19,,12,6,42,75.2348,75.2348,120.9547,126.2714,-5.3167,33.2293,14.6209,1.6000,0.3529,0.5130,0.5471,73.5294,11.6822,2.2727,0.4519,,0.2285,0.1818,40.4762,81.5789,0.1758,0.1319,0.0659,0.4615,,0.6133,0.3127,0.5055,0.3626,0.1319,,,,,94.1600,,,,,118.0000,,,,,,,,0,0,,75.2348,0.6429,0.6535,0.5714,0.4524,0.2889,0.5779,0.2526,0.6000,0.1474,93.5484,2.9000,38.5460,12.0948,18.4211,59.5238,82.6800,,,,0.1053,0.0737,1.0000,0.2526,,0.2105,1.8182,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502956,"721","1638",false,95,31,63,0.4921,12,21,0.5714,19,42,0.4524,14,22,0.6364,7,25,32,29,3,4,1,10,19,21,,10,7,24,75.2348,75.2348,126.2714,120.9547,5.3167,38.5460,13.2917,1.8182,1.0000,0.6429,0.6535,93.5484,12.0948,2.9000,0.4120,,0.2889,0.3492,18.4211,59.5238,0.2105,0.1053,0.0737,0.2526,,0.2889,0.5779,0.2526,0.6000,0.1474,,,,,82.6800,,,,,113.0000,,,,,,,,0,0,,75.2348,0.5130,0.5471,0.4510,0.4231,0.6133,0.3127,0.5055,0.3626,0.1319,73.5294,2.2727,33.2293,11.6822,40.4762,81.5789,94.1600,,,,0.1319,0.0659,0.3529,0.4615,,0.1758,1.6000,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502938,"712","692",true,84,33,61,0.5410,21,32,0.6563,12,29,0.4138,6,8,0.7500,5,26,31,22,5,2,3,12,14,18,,7,10,40,69.8350,69.8350,120.2835,95.9404,24.3431,31.5028,17.1834,1.4167,2.0000,0.6393,0.6510,66.6667,15.6822,1.8333,0.4725,,0.2790,0.1311,17.8571,65.0000,0.2024,0.0833,0.1190,0.4762,,0.4960,0.4495,0.5000,0.4286,0.0714,,,,,76.5200,,,,,102.0000,,,,,,,,0,0,,69.8350,0.4328,0.4635,0.5349,0.1667,0.5949,0.3320,0.6866,0.1791,0.1343,51.8519,1.1667,20.0473,14.2383,35.0000,82.1429,84.2800,,,,0.2388,0.1343,0.6429,0.6269,,0.2388,1.3333,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502938,"692","712",false,67,27,67,0.4030,23,43,0.5349,4,24,0.1667,9,12,0.7500,14,23,37,14,4,3,2,12,19,14,,16,9,42,69.8350,69.8350,95.9404,120.2835,-24.3431,20.0473,17.1834,1.3333,0.6429,0.4328,0.4635,51.8519,14.2383,1.1667,0.3866,,0.1937,0.1791,35.0000,82.1429,0.2388,0.2388,0.1343,0.6269,,0.5949,0.3320,0.6866,0.1791,0.1343,,,,,84.2800,,,,,70.0000,,,,,,,,0,0,,69.8350,0.6393,0.6510,0.6563,0.4138,0.4960,0.4495,0.5000,0.4286,0.0714,66.6667,1.8333,31.5028,15.6822,17.8571,65.0000,76.5200,,,,0.0833,0.1190,2.0000,0.4762,,0.2024,1.4167,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502940,"703","700",true,77,29,64,0.4531,24,35,0.6857,5,29,0.1724,14,17,0.8235,9,29,38,15,7,1,2,13,20,20,,12,14,44,75.0292,75.0292,102.6267,101.2939,1.3328,19.9922,17.3266,1.0667,1.5556,0.4922,0.5386,51.7241,15.3883,1.1538,0.3865,,0.2798,0.2656,24.3243,56.8627,0.2078,0.1558,0.1818,0.5714,,0.4896,0.4057,0.6234,0.1948,0.1818,,,,,84.4800,,,,,87.0000,,,,,,,,1,0,,75.0292,0.4392,0.4614,0.4419,0.2903,0.5221,0.3764,0.5000,0.3553,0.1447,57.1429,1.0667,21.3250,15.4067,43.1373,75.6757,97.3600,,,,0.2105,0.2237,0.7727,0.4737,,0.1842,1.0769,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502940,"700","703",false,76,28,74,0.3784,19,43,0.4419,9,31,0.2903,11,19,0.5789,22,28,50,16,8,2,1,15,20,20,,16,17,36,75.0292,75.0292,101.2939,102.6267,-1.3328,21.3250,19.9922,1.0769,0.7727,0.4392,0.4614,57.1429,15.4067,1.0667,0.3732,,0.2428,0.2568,43.1373,75.6757,0.1842,0.2105,0.2237,0.4737,,0.5221,0.3764,0.5000,0.3553,0.1447,,,,,97.3600,,,,,83.0000,,,,,,,,0,1,,75.0292,0.4922,0.5386,0.6857,0.1724,0.4896,0.4057,0.6234,0.1948,0.1818,51.7241,1.1538,19.9922,15.3883,24.3243,56.8627,84.4800,,,,0.1558,0.1818,1.5556,0.5714,,0.2078,1.0667,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502944,"706","720",true,78,24,67,0.3582,18,43,0.4186,6,24,0.2500,24,27,0.8889,13,27,40,15,9,4,1,5,20,24,,13,8,32,70.6781,62.8249,110.3595,104.7000,5.6595,21.2230,7.0743,1.1429,0.6154,0.4030,0.4944,62.5000,5.9609,3.0000,0.3396,,0.3043,0.4030,29.5455,64.2857,0.2051,0.1667,0.1026,0.4103,,0.5451,0.3043,0.4615,0.2308,0.3077,,,,,83.8800,,,,,95.0000,,,,,,,,0,0,,70.6781,0.4859,0.4965,0.4286,0.3793,0.5636,0.3892,0.4865,0.4459,0.0676,48.2759,1.0000,19.8081,15.8156,35.7143,70.4545,88.5200,,,,0.0676,0.2027,1.0000,0.4054,,0.0541,0.8000,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502944,"720","706",false,74,29,71,0.4085,18,42,0.4286,11,29,0.3793,5,8,0.6250,15,31,46,14,2,1,4,14,24,20,,5,15,30,70.6781,62.8249,104.7000,110.3595,-5.6595,19.8081,19.8081,0.8000,1.0000,0.4859,0.4965,48.2759,15.8156,1.0000,0.4103,,0.2684,0.1127,35.7143,70.4545,0.0541,0.0676,0.2027,0.4054,,0.5636,0.3892,0.4865,0.4459,0.0676,,,,,88.5200,,,,,78.0000,,,,,,,,0,0,,70.6781,0.4030,0.4944,0.4186,0.2500,0.5451,0.3043,0.4615,0.2308,0.3077,62.5000,3.0000,21.2230,5.9609,29.5455,64.2857,83.8800,,,,0.1667,0.1026,0.6154,0.4103,,0.2051,1.1429,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502950,"697","745",true,90,30,74,0.4054,22,48,0.4583,8,26,0.3077,22,31,0.7097,17,26,43,17,10,4,3,7,20,27,,21,1,44,75.5960,75.5960,119.0539,103.1801,15.8739,22.4880,9.2597,1.5000,0.0588,0.4595,0.5135,56.6667,7.3964,2.4286,0.3968,,0.3081,0.4189,35.4167,70.2703,0.2667,0.2333,0.0111,0.4889,,0.5477,0.2967,0.4889,0.2667,0.2444,,,,,94.6400,,,,,104.0000,,,,,,,,0,0,,75.5960,0.5156,0.5559,0.5250,0.3333,0.5701,0.3421,0.5385,0.3077,0.1538,55.1724,1.0000,21.1651,18.5701,29.7297,64.5833,86.1600,,,,0.2051,0.1282,0.9091,0.4872,,0.1795,2.0000,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502950,"745","697",false,78,29,64,0.4531,21,40,0.5250,8,24,0.3333,12,14,0.8571,11,31,42,16,4,3,4,16,27,20,,16,10,38,75.5960,75.5960,103.1801,119.0539,-15.8739,21.1651,21.1651,2.0000,0.9091,0.5156,0.5559,55.1724,18.5701,1.0000,0.3836,,0.2851,0.2188,29.7297,64.5833,0.1795,0.2051,0.1282,0.4872,,0.5701,0.3421,0.5385,0.3077,0.1538,,,,,86.1600,,,,,90.0000,,,,,,,,0,0,,75.5960,0.4595,0.5135,0.4583,0.3077,0.5477,0.2967,0.4889,0.2667,0.2444,56.6667,2.4286,22.4880,7.3964,35.4167,70.2703,94.6400,,,,0.2333,0.0111,0.0588,0.4889,,0.2667,1.5000,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502952,"729","694",true,91,27,56,0.4821,19,32,0.5938,8,24,0.3333,29,32,0.9063,8,34,42,29,5,2,3,12,12,21,,20,8,36,74.1256,74.1256,122.7646,95.7834,26.9812,39.1228,16.1887,1.8750,1.0000,0.5536,0.6493,107.4074,14.6199,2.4167,0.3642,,0.2997,0.5714,25.8065,85.0000,0.1648,0.2198,0.0879,0.3956,,0.4566,0.3425,0.4176,0.2637,0.3187,,,,,82.0800,,,,,125.0000,,,,,,,,0,0,,74.1256,0.4577,0.4764,0.5366,0.2333,0.5502,0.4026,0.6197,0.2958,0.0845,72.4138,2.6250,28.3303,9.6946,15.0000,74.1935,82.5200,,,,0.1972,0.0563,0.6667,0.5352,,0.2113,1.2500,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502952,"694","729",false,71,29,71,0.4085,22,41,0.5366,7,30,0.2333,6,8,0.7500,6,23,29,21,7,3,2,8,21,12,,14,4,38,74.1256,74.1256,95.7834,122.7646,-26.9812,28.3303,10.7925,1.2500,0.6667,0.4577,0.4764,72.4138,9.6946,2.6250,0.3912,,0.1610,0.1127,15.0000,74.1935,0.2113,0.1972,0.0563,0.5352,,0.5502,0.4026,0.6197,0.2958,0.0845,,,,,82.5200,,,,,79.0000,,,,,,,,0,0,,74.1256,0.5536,0.6493,0.5938,0.3333,0.4566,0.3425,0.4176,0.2637,0.3187,107.4074,2.4167,39.1228,14.6199,25.8065,85.0000,82.0800,,,,0.2198,0.0879,1.0000,0.3956,,0.1648,1.8750,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502954,"699","728",true,91,32,69,0.4638,17,36,0.4722,15,33,0.4545,12,13,0.9231,14,25,39,20,6,4,1,12,17,15,,7,16,26,71.9516,71.9516,126.4739,97.2876,29.1863,27.7964,16.6779,1.5294,1.1429,0.5725,0.6089,62.5000,13.8376,1.6667,0.4447,,0.2007,0.1884,38.8889,75.7576,0.2857,0.0769,0.1758,0.2857,,0.4818,0.4416,0.3736,0.4945,0.1319,,,,,86.7200,,,,,110.0000,,,,,,,,0,0,,71.9516,0.5086,0.5381,0.5758,0.2800,0.5074,0.3844,0.5429,0.3000,0.1571,65.3846,1.0000,23.6270,20.7216,24.2424,61.1111,82.0400,,,,0.1143,0.0857,0.7500,0.5143,,0.1143,0.6667,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502954,"728","699",false,70,26,58,0.4483,19,33,0.5758,7,25,0.2800,11,16,0.6875,8,22,30,17,4,1,4,17,15,16,,8,6,36,71.9516,71.9516,97.2876,126.4739,-29.1863,23.6270,23.6270,0.6667,0.7500,0.5086,0.5381,65.3846,20.7216,1.0000,0.3614,,0.2460,0.2759,24.2424,61.1111,0.1143,0.1143,0.0857,0.5143,,0.5074,0.3844,0.5429,0.3000,0.1571,,,,,82.0400,,,,,68.0000,,,,,,,,0,0,,71.9516,0.5725,0.6089,0.4722,0.4545,0.4818,0.4416,0.3736,0.4945,0.1319,62.5000,1.6667,27.7964,13.8376,38.8889,75.7576,86.7200,,,,0.0769,0.1758,1.1429,0.2857,,0.2857,1.5294,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502958,"2488","698",true,84,32,72,0.4444,20,38,0.5263,12,34,0.3529,8,12,0.6667,13,25,38,18,11,2,4,14,20,19,,11,7,40,77.2653,77.2653,108.7163,102.2451,6.4712,23.2964,18.1194,1.0556,0.5385,0.5278,0.5435,56.2500,15.3374,1.2857,0.4142,,0.2459,0.1667,30.9524,78.1250,0.2262,0.1310,0.0833,0.4762,,0.4917,0.4400,0.4762,0.4286,0.0952,,,,,91.2800,,,,,95.0000,,,,,,,,0,0,,77.2653,0.5750,0.5931,0.5833,0.3750,0.5405,0.3604,0.5316,0.3418,0.1266,50.0000,0.8333,19.4136,21.2766,21.8750,69.0476,84.6000,,,,0.0759,0.1392,1.5714,0.4304,,0.1772,1.0000,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502958,"698","2488",false,79,30,60,0.5000,21,36,0.5833,9,24,0.3750,10,15,0.6667,7,29,36,15,7,4,2,18,19,20,,6,11,34,77.2653,77.2653,102.2451,108.7163,-6.4712,19.4136,23.2964,1.0000,1.5714,0.5750,0.5931,50.0000,21.2766,0.8333,0.3883,,0.3003,0.2500,21.8750,69.0476,0.1772,0.0759,0.1392,0.4304,,0.5405,0.3604,0.5316,0.3418,0.1266,,,,,84.6000,,,,,88.0000,,,,,,,,0,0,,77.2653,0.5278,0.5435,0.5263,0.3529,0.4917,0.4400,0.4762,0.4286,0.0952,56.2500,1.2857,23.2964,15.3374,30.9524,78.1250,91.2800,,,,0.1310,0.0833,0.5385,0.4762,,0.2262,1.0556,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502946,"726","717",true,89,33,66,0.5000,26,43,0.6047,7,23,0.3043,16,16,1.0000,13,23,36,19,6,3,3,6,14,14,,5,11,46,65.2127,65.2127,136.4765,118.0752,18.4013,29.1354,9.2007,1.6000,0.8462,0.5530,0.6093,57.5758,7.5911,3.1667,0.5060,,0.1917,0.2424,40.6250,71.8750,0.1798,0.0562,0.1236,0.5169,,0.5887,0.3149,0.5843,0.2360,0.1798,,,,,79.0400,,,,,114.0000,,,,,,,,0,0,,65.2127,0.5500,0.5781,0.5143,0.4000,0.5255,0.3754,0.4675,0.3896,0.1429,53.5714,1.5000,23.0017,13.0548,28.1250,59.3750,76.6000,,,,0.0909,0.0519,0.4444,0.3896,,0.1558,2.0000,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
502946,"717","726",false,77,28,60,0.4667,18,35,0.5143,10,25,0.4000,11,15,0.7333,9,19,28,15,4,3,3,10,15,14,,7,4,30,65.2127,65.2127,118.0752,136.4765,-18.4013,23.0017,15.3344,2.0000,0.4444,0.5500,0.5781,53.5714,13.0548,1.5000,0.4294,,0.2102,0.2500,28.1250,59.3750,0.1558,0.0909,0.0519,0.3896,,0.5255,0.3754,0.4675,0.3896,0.1429,,,,,76.6000,,,,,81.0000,,,,,,,,0,0,,65.2127,0.5530,0.6093,0.6047,0.3043,0.5887,0.3149,0.5843,0.2360,0.1798,57.5758,3.1667,29.1354,7.5911,40.6250,71.8750,79.0400,,,,0.0562,0.1236,0.8462,0.5169,,0.1798,1.6000,,,,,,2026-05-26 17:00:26.860 +0900,2026-08-05 09:46:37.135 +0900
